year,month,rvar,rvarrf,rvar_nan,rvarrf_nan,avol,rvarfilter,rvarfilter1big,rvarfilter1small,fssvar,fssvarrf,rvol,rvolrf,rvol_nan,rvolrf_nan,fssvol,fssvolrf,rvolfilter,rvolfilter1big,rvolfilter1small,lrvol,lrvolrf,lrvol_nan,lrvolrf_nan,lfssvol,lfssvolrf,lrvolfilter,lrvolfilter1big,lrvolfilter1small,lavol,zlrvol,index,d12,e12,bm,tbl,aaa,baa,lty,ntis,rfree,svar,csp,crsp_spvw,crsp_spvwx,ip,ted,ted2,cp,ppi,npy,nber,hfrvol,lhfrvol,ads,t,infl,ltr,corpr,dfr,ret,lnrfree,exret,ret2,exret2,dp,dy,ep,de,tms,dfy,odfy,lsvar,exret3,ppivar,ppivol,ipvar,ipvol,zads,zip,fitret,fitret1big,fitret1small
1931,2,.0029142,.002895,.0023993,.0023803,.2028049,.0028407,.0027802,.0027695,.0046273,.0045693,.1870044,.1863851,.1696817,.1690065,.2356435,.2341609,.1846313,.1826537,.1823022,-1.676623,-1.67994,-1.773831,-1.777818,-1.445435,-1.451747,-1.689394,-1.700163,-1.70209,-1.595511,.7753076,17.93,.9533,.91,.479668,.0106,.0443,.0638,.0338,.099191,.000883,.002353,,.110915,.10517,.004903,,.0197,1.44,-.00746,-2.337822,1,,,,1931m2,-.1639871,.1069062,.0847221,-.0221841,.1126982,.0008829,.1118153,.1192941,.1184108,-2.934301,-2.826024,-2.980786,.046485,.0232,.03,.0195,-6.052229,.1100317,8.02e-06,.0028318,.0000246,.0049636,,.0835582,.00466715,0,.00322545
1931,3,.0041106,.0041217,.0031831,.0031931,.2420525,.0041557,.0041998,.0042083,.0042738,.0043036,.2220979,.2223961,.1954418,.1957491,.2264636,.2272507,.2233129,.2244929,.224721,-1.504637,-1.503295,-1.632493,-1.630922,-1.485171,-1.481701,-1.499181,-1.493911,-1.492896,-1.418601,1.131246,16.69,.94,.88,.529125,.0138,.0439,.0644,.0332,.091868,.00115,.003239,,-.069805,-.07426,.019515,,.0168,1.15,-.01504,-2.324752,1,,,,1931m3,-.0743447,.1321919,.1188184,-.0133735,-.0669831,.0011493,-.0681324,-.064789,-.065939,-2.876685,-2.948351,-2.942643,.065958,.0194,.0312,.0205,-5.732427,-.070955,.0001917,.0138457,.0003287,.0181311,,.7476113,.00380549,.00046546,.00341761
1931,4,.0067021,.0067174,.0056013,.0056177,.2812667,.0067638,.0068228,.0068341,.0064341,.0064864,.2835935,.2839163,.2592586,.2596379,.2778646,.2789916,.2848965,.2861355,.2863725,-1.260213,-1.259076,-1.349929,-1.348467,-1.280621,-1.276574,-1.255629,-1.25129,-1.250462,-1.268452,1.637097,15.09,.9267,.85,.603215,.0149,.044,.0672,.0327,.097249,.001242,.005616,,-.092637,-.095208,.004785,,.0143,.91,-.01527,-2.322942,1,,,,1931m4,-.0748085,.108224,.0834299,-.0247941,-.0956729,.0012409,-.0969138,-.0912388,-.0924805,-2.790158,-2.890935,-2.876551,.0863935,.0178,.0345,.0232,-5.182073,-.0938787,.0000916,.0095716,5.62e-07,.0007499,,.0781956,.00407192,.00422455,.00307538
1931,5,.0067362,.0067596,.0053268,.0053495,.2765571,.0068299,.0069172,.0069337,.0065511,.0066132,.284313,.2848066,.252827,.2533657,.2803803,.2817069,.2862834,.2881081,.2884526,-1.25768,-1.255945,-1.37505,-1.372921,-1.271608,-1.266888,-1.250773,-1.244419,-1.243225,-1.285338,1.642341,13.02,.9133,.82,.709949,.0088,.0437,.0715,.0317,.091727,.000733,.005391,,-.137296,-.142709,-.014287,,.0175,1.24,-.00775,-2.188367,1,,,,1931m5,-.1227886,.1885696,.1731966,-.015373,-.1417171,.0007331,-.1424502,-.1321333,-.1328666,-2.657177,-2.804723,-2.764938,.1077601,.0229,.0398,.0278,-5.222938,-.1380293,5.93e-08,.0002436,.0003586,.0189369,,-.7885453,.00451571,.00758659,.00286087
1931,6,.023148,.0231252,.0170784,.017057,.5104114,.0230604,.0229865,.0229733,.0261706,.0260923,.527045,.5267854,.4527037,.4524197,.5603992,.5595596,.5260459,.5252029,.5250518,-.6404693,-.6409621,-.7925174,-.7931449,-.5791059,-.5806051,-.6423668,-.6439707,-.6442583,-.6725382,2.919701,14.83,.9,.79,.607271,.0055,.0436,.0736,.0319,.082341,.000458,.017163,,.146717,.140053,-.024158,,.0208,1.57,-.01563,-2.152744,1,,,,1931m6,-.1240563,.0048106,.0642159,.0594054,.1352101,.0004582,.1347518,.1447772,.1443189,-2.802013,-2.671847,-2.932374,.1303618,.0264,.0417,.03,-4.064972,.1462587,.0001264,.0112412,.0004367,.0208963,,-1.23714,.00524753,.00890568,.00622019
1931,7,.0070709,.0070826,.0054169,.0054271,.3022544,.0071185,.0071647,.0071736,.006466,.0065028,.2912918,.2915321,.2549574,.2551957,.2785538,.2793453,.2922699,.2932172,.2934001,-1.23343,-1.232605,-1.366659,-1.365724,-1.278144,-1.275307,-1.230078,-1.226842,-1.226218,-1.196486,1.692528,13.73,.8867,.76,.67361,.0041,.0436,.0708,.0325,.045353,.000342,.005404,,-.075106,-.078292,-.014853,,.0205,1.54,0,-2.040981,1,,,,1931m7,-.0261988,-.0492519,.0642159,.1134678,-.0717016,.0003416,-.0720432,-.0691914,-.0695331,-2.739832,-2.816901,-2.89402,.1541883,.0284,.0383,.0272,-5.220543,-.0754477,.0000742,.008616,.0000158,.0039728,,-.8142676,.00422305,.00791509,.00744404
1931,8,.0046261,.0046248,.0037294,.003729,.23275,.0046226,.0046236,.0046241,.00339,.0033846,.235613,.2355789,.2115497,.211536,.201693,.2015328,.2355244,.2355475,.2355622,-1.445565,-1.445709,-1.553295,-1.55336,-1.601009,-1.601803,-1.445941,-1.445843,-1.44578,-1.45779,1.2535,13.86,.8733,.73,.654185,.0042,.044,.0747,.0326,.03147,.00035,.003721,,.007596,.002078,-.035162,,.0196,1.46,0,-2.01315,1,,,,1931m8,-.0262562,.0144954,.0144954,0,.0146608,.0003499,.0143108,.0147688,.0144188,-2.764483,-2.755059,-2.943718,.1792346,.0284,.0421,.0307,-5.593742,.007246,2.97e-06,.0017227,.0009708,.0311579,,-1.737225,.00449665,.00799906,.00988601
1931,9,.023294,.0233492,.018804,.0188594,.5209539,.0235123,.0237104,.0237474,.01524,.0154013,.5287045,.5293299,.4750238,.475724,.4276452,.4299019,.5311756,.5334086,.5338249,-.6373256,-.6361434,-.7443904,-.7429175,-.8494614,-.8441983,-.6326626,-.6284674,-.6276875,-.6520936,2.926207,9.71,.86,.7,.944002,.0045,.0455,.0807,.0353,.056816,.000375,.019091,,-.287342,-.291309,-.04688,,.0193,1.43,0,-1.766756,1,,,,1931m9,-.0520494,-.2896719,-.0166712,.2730007,-.3484971,.0003749,-.348872,-.294252,-.294627,-2.423979,-2.77983,-2.629831,.2058521,.0308,.0454,.0352,-3.958554,-.287717,8.20e-07,.0009053,.0011191,.0334528,,-2.269758,.00421718,.01085295,.01041659
1931,10,.0429438,.0429293,.0329646,.0329505,.663586,.0428889,.0428442,.0428363,.027277,.0272325,.7178618,.717741,.628948,.6288134,.5721223,.5716557,.7174028,.7170285,.7169628,-.3314782,-.3316465,-.4637067,-.4639207,-.5584025,-.5592184,-.3321179,-.3326397,-.3327314,-.4100968,3.559179,10.53,.8467,.67,.877176,.017,.0499,.0904,.0385,.023576,.001417,.032868,,.076127,.072115,-.038256,,.0221,1.65,-.01587,-1.794653,1,,,,1931m10,-.0775459,-.3314749,-.3583439,-.026869,.0877504,.0014157,.0863347,.0917156,.0902989,-2.520637,-2.439565,-2.754706,.2340687,.0215,.0519,.0405,-3.41526,.0747103,.0002487,.0157702,.0006307,.0251136,,-1.877834,.00623033,.0169334,.01548748
1931,11,.011288,.0113061,.0091595,.0091751,.3994596,.0113611,.0114304,.0114437,.0138862,.0139467,.3680442,.3683392,.3315327,.3318149,.4082087,.4090974,.3692325,.3703575,.3705723,-.9995522,-.9987512,-1.104029,-1.103178,-.8959767,-.8938019,-.9963287,-.9932867,-.9927067,-.9176428,2.176554,9.5,.8333,.64,.971556,.0177,.0494,.0893,.0385,.029959,.001475,.009327,,-.102084,-.110705,-.011365,,.0282,2.23,.00806,-1.75056,1,,,,1931m11,-.1272077,.0328855,-.2046481,-.2375336,-.0956534,.0014739,-.0971273,-.0912211,-.0926961,-2.433653,-2.53659,-2.697579,.2639256,.0208,.0508,.0399,-4.674851,-.103559,.0002127,.0145853,6.11e-06,.0024724,,-.6557529,.00548152,.01867018,.01350826
1931,12,.0215318,.0215543,.0173009,.0173228,.51937,.0216218,.021706,.0217219,.0164618,.0165287,.5083122,.5085776,.4556427,.4559322,.4444569,.4453592,.5093743,.5103643,.5105519,-.6766595,-.6761375,-.7860464,-.7854112,-.8109022,-.8088741,-.6745721,-.6726305,-.672263,-.6551387,2.844803,8.12,.82,.61,1.17073,.0241,.0532,.1042,.0407,-.009642,.002008,.016856,,-.138549,-.146346,-.005748,,.0218,1.59,-.016,-1.694735,1,,,,1931m12,-.1040239,-.2342866,-.2940447,-.0597582,-.1485814,.0020063,-.1505878,-.1380702,-.1400785,-2.292781,-2.449743,-2.588626,.2958454,.0166,.0635,.051,-4.083027,-.1405573,.000279,.0167019,6.81e-06,.0026092,,-.4004842,.00588148,.01293297,.01423994
1932,1,.0175065,.017512,.0134341,.0134395,.4412845,.0175083,.0175369,.0175207,.0250701,.0250779,.4583426,.4584152,.4015094,.40159,.5484895,.5485748,.4583659,.4587409,.4585284,-.7801384,-.7799799,-.9125244,-.9123235,-.6005871,-.6004316,-.7800875,-.7792697,-.7797331,-.8180655,2.630646,7.89,.7933,.5933,1.19138,.0248,.052,.0913,.039,-.009052,.002067,.013428,,-.019319,-.021637,-.028884,,.0211,1.52,-.00813,-1.699198,1,,,,1932m1,-.2230311,.0415717,-.0606459,-.1022176,-.0203902,.0020645,-.0224547,-.0201837,-.0222504,-2.29715,-2.325884,-2.587651,.2905013,.0142,.0523,.0393,-4.310407,-.0213857,.000044,.0066307,.0008343,.0288843,,-1.451917,.0066107,.02569785,.01465054
1932,2,.0270606,.0270604,.0201022,.020102,.5177401,.0270301,.0269822,.0269855,.0265554,.0265549,.5698487,.5698467,.4911476,.4911453,.5645041,.5644993,.5695271,.5690222,.5690568,-.5623845,-.5623879,-.7110106,-.7110152,-.5718076,-.5718162,-.5629489,-.5638359,-.563775,-.6582819,3.081303,8.29,.7667,.5767,1.11984,.0242,.0523,.0887,.0367,-.015461,.002017,.020066,,.053069,.044629,-.023812,,.0205,1.46,-.0082,-1.724002,1,,,,1932m2,-.1568598,.6252135,-.2510279,-.8762414,.0571314,.0020146,.0551167,.0587949,.0567782,-2.38071,-2.331256,-2.665483,.2847735,.0125,.052,.0364,-3.90871,.0510523,5.62e-06,.0023707,.0002592,.0160996,,-1.221416,.00660967,.02160204,.01419194
1932,3,.0132789,.0132792,.00942,.0094203,.3959672,.0133324,.0134346,.0134267,.008053,.0080538,.3991821,.3991868,.336214,.336219,.3108624,.310878,.3999865,.4015166,.4013981,-.9183375,-.9183257,-1.090008,-1.089992,-1.168405,-1.168355,-.9163245,-.9125065,-.9128015,-.926424,2.344633,7.31,.74,.56,1.18586,.0225,.0498,.0883,.037,-.005312,.001875,.009611,,-.119515,-.125674,-.012197,,.0184,1.27,-.00826,-1.689466,1,,,,1932m3,-.055541,-.0213874,.521614,.5430015,-.1174062,.0018732,-.1192794,-.110776,-.112651,-2.290348,-2.416155,-2.569062,.2787134,.0145,.0513,.0385,-4.644858,-.12139,.0000936,.0096741,.0000231,.0048101,,-.6935638,.00611166,.02280825,.01345449
1932,4,.0197422,.0197428,.0130033,.0130038,.5080606,.0198398,.0200208,.020007,.0214667,.0214684,.4867305,.4867375,.3950185,.3950259,.5075437,.5075633,.4879314,.4901532,.4899838,-.7200447,-.7200302,-.9288226,-.9288039,-.6781725,-.6781338,-.7175804,-.7130373,-.713383,-.6771547,2.755014,5.83,.7133,.5433,1.55373,.0111,.0517,.1046,.0336,-.022969,.000925,.013077,,-.207472,-.209873,-.067909,,.0283,2.27,0,-1.60438,1,,,,1932m4,-.0827102,1.021327,-.191909,-1.213236,-.2160821,.0009246,-.2170067,-.1943308,-.1952558,-2.10087,-2.327096,-2.373111,.2722405,.0225,.071,.0529,-4.336921,-.208397,.00004,.006322,.0034531,.0587632,,-3.225436,.00671096,.02248554,.01442417
1932,5,.0229982,.0229989,.0153189,.0153195,.4796083,.0231143,.0233288,.0233125,.0211973,.0211991,.5253366,.5253444,.4287502,.4287585,.5043492,.5043706,.5266604,.5290991,.5289136,-.643716,-.6437012,-.8468809,-.8468615,-.6844863,-.6844439,-.6411992,-.6365795,-.6369302,-.7347856,2.912981,4.47,.6867,.5267,1.94233,.0031,.0536,.11,.0349,-.031231,.000258,.015416,,-.232937,-.241013,-.033117,,.0324,2.69,-.00833,-1.499792,1,,,,1932m5,-.1607013,-.2036748,.1362325,.3399072,-.2529079,.0002583,-.2531662,-.2234606,-.2237189,-1.873246,-2.138875,-2.138512,.2652663,.0318,.0751,.0564,-4.172327,-.2331953,.0000837,.0091508,.0001309,.0114422,,-1.644288,.00793673,.02527335,.01729135
1932,6,.0341142,.0341141,.0215124,.0215124,.603881,.0341064,.0340983,.0340987,.0504999,.0504997,.6398206,.6398201,.5080835,.5080833,.7784595,.7784578,.639747,.6396719,.639675,-.4465674,-.4465683,-.6771094,-.6771099,-.2504383,-.2504405,-.4466825,-.4467998,-.4467951,-.5043781,3.320994,4.43,.66,.51,2.02848,.0034,.0541,.11,.0347,-.037275,.000283,.021522,,.004425,-.004518,-.034251,,.0298,2.44,0,-1.526599,1,,,,1932m6,-.0844548,.0808498,-.0107467,-.0915965,.0033501,.0002833,.0030668,.0033557,.0030724,-1.903915,-1.912904,-2.161744,.2578292,.0313,.0753,.0559,-3.838701,.0041417,7.00e-06,.0026456,.0005375,.0231851,,-1.695824,.00940529,.02323599,.02073265
1932,7,.0201915,.0201905,.0149957,.0149949,.5205391,.0200326,.0197541,.0197746,.0222389,.0222361,.4922374,.4922259,.4242031,.4241914,.516591,.5165594,.4902968,.4868766,.4871301,-.7087941,-.7088176,-.857543,-.8575706,-.6605038,-.660565,-.7127443,-.7197445,-.719224,-.6528903,2.778298,6.1,.6333,.4933,1.61254,.0022,.0526,.1079,.032,-.012041,.000183,.014894,,.393826,.391932,-.028346,,.0287,2.34,-.0084,-1.695722,1,,,,1932m7,0,.7572463,.052838,-.7044083,.3285036,.0001833,.3283203,.3888883,.388705,-2.2651,-1.945211,-2.514926,.2498268,.0298,.0759,.0553,-4.20682,.3936427,.0000474,.006886,.0001324,.0115052,,-1.427467,.00924895,.02502025,.02014378
1932,8,.0406221,.0406212,.0276655,.0276647,.6504923,.0404735,.0402127,.0402319,.0546357,.054633,.6981872,.6981795,.5761825,.5761739,.8097088,.8096889,.6969087,.6946596,.6948261,-.3592681,-.359279,-.5513309,-.5513458,-.2110806,-.2111052,-.3611009,-.3643334,-.3640937,-.4300258,3.501666,8.39,.6067,.4767,1.18781,.0014,.0491,.0822,.0321,-.002179,.000117,.027521,,.40343,.395554,.029173,,.0255,2.04,.00847,-1.845964,1,,,,1932m8,-.1383335,.0036059,.6688175,.6652116,.3247598,.0001167,.3246431,.3836982,.3835815,-2.626761,-2.30801,-2.867908,.2411471,.0307,.0501,.0331,-3.592823,.4033133,.0001259,.0112216,.0010902,.0330184,,1.186526,.00701323,.02422833,.01668608
1932,9,.0439773,.0439773,.0331791,.0331792,.7234822,.0439821,.0439971,.0439957,.0444099,.0444101,.7264482,.7264484,.6309909,.6309913,.7300133,.7300141,.7264883,.7266124,.7266008,-.319588,-.3195878,-.4604639,-.4604632,-.3146925,-.3146914,-.3195329,-.3193621,-.3193781,-.3236794,3.583787,8.08,.58,.46,1.21437,.0003,.047,.0761,.0319,-.000268,.000025,.033066,,-.029056,-.033454,.063838,,.026,2.09,0,-1.84266,1,,,,1932m9,-.0580944,.0705856,.4274229,.3568372,-.0316847,.000025,-.0317097,-.031188,-.031213,-2.634119,-2.671768,-2.865921,.2318016,.0316,.0442,.0291,-3.409245,-.029081,4.20e-06,.0020499,.0033531,.0579057,,2.761902,.00477786,.01061582,.01396187
1932,10,.0359749,.0359753,.027212,.0272123,.6215287,.0360375,.0361562,.0361471,.0275023,.0275034,.6570379,.6570412,.5714398,.5714434,.5744804,.5744918,.6576096,.6586919,.6586083,-.4200136,-.4200086,-.5595961,-.5595899,-.5542893,-.5542694,-.4191439,-.4174994,-.4176264,-.4755731,3.375949,6.96,.5533,.4433,1.40388,.0001,.0464,.0787,.0322,-.004002,8.3e-06,.027209,,-.143292,-.144523,.033337,,.0243,1.93,0,-1.806597,1,,,,1932m10,-.0864826,-.0202103,.0925048,.1127152,-.1426095,8.33e-06,-.1426178,-.1329074,-.1329157,-2.532034,-2.681247,-2.753688,.2216536,.0321,.0465,.0323,-3.604191,-.1433003,7.67e-06,.0027696,.0000812,.0090112,,1.375762,.00477784,.00916176,.01416493
1932,11,.0236985,.0236986,.0176877,.0176878,.4925009,.02372,.0237651,.0237614,.024179,.0241792,.5332749,.5332763,.4607081,.4607099,.5386543,.5386564,.5335163,.5340232,.5339819,-.6287183,-.6287157,-.7749907,-.7749868,-.6186814,-.6186774,-.6282657,-.6273161,-.6273933,-.708259,2.94402,6.55,.5267,.4267,1.54215,.0001,.0463,.0824,.0322,-.00417,8.3e-06,.017659,,-.05203,-.058544,0,,.0223,1.73,0,-1.802224,1,,,,1932m11,-.0588064,.0390831,.0912042,.0521211,-.0540357,8.33e-06,-.0540441,-.0526018,-.0526101,-2.520589,-2.581304,-2.731139,.21055,.0321,.0502,.0361,-4.036516,-.0520383,5.18e-06,.0022758,.0002084,.0144351,,-.1392622,.00547126,.01251727,.01493027
1932,12,.0102122,.0102121,.0074831,.007483,.3148278,.0101857,.0101441,.010147,.0098584,.009858,.3500668,.350064,.2996616,.2996591,.3439495,.3439419,.3496116,.3488978,.3489466,-1.049631,-1.049639,-1.205101,-1.20511,-1.067261,-1.067282,-1.050933,-1.052976,-1.052836,-1.155729,2.072912,6.89,.5,.41,1.44208,.0004,.0459,.0842,.0315,-.003791,.000033,.007599,,.0609,.053247,-.019357,,.0196,1.47,-.01681,-1.825308,1,,,,1932m12,-.1152511,.1690357,.1801616,.0111258,.0566352,.0000333,.0566019,.0582697,.0582363,-2.623218,-2.572612,-2.821669,.198451,.0311,.0527,.0383,-4.879796,.0608667,.0003404,.01845,.0002959,.0172006,,-1.018955,.00559842,.01577981,.01501363
1933,1,.0059629,.0059635,.004202,.0042025,.2444563,.0059518,.0059349,.0059432,.0024934,.0024881,.2674964,.2675096,.2245529,.2245658,.1729759,.1727921,.2672481,.2668686,.2670542,-1.318649,-1.3186,-1.493644,-1.493587,-1.754603,-1.755666,-1.319578,-1.320999,-1.320304,-1.408719,1.51616,6.94,.495,.4125,1.42693,.0007,.0444,.0801,.0308,-.005471,.000058,.004177,,.014292,.012887,-.019739,,.0179,1.31,-.02564,-1.826923,1,,,,1933m1,-.1701716,.1927942,.89473,.7019359,.0131569,.0000583,.0130986,.0132439,.0131855,-2.640499,-2.633269,-2.822821,.1823216,.0301,.0493,.0357,-5.478165,.0142337,.0005184,.0227677,.0001398,.011825,,-1.036315,.00501186,.01970206,.01441791
1933,2,.0158514,.0158556,.0106666,.0106701,.4268509,.0159065,.0161527,.0160472,.0106235,.0106359,.4361387,.4361965,.35777,.3578286,.3570462,.357254,.4368953,.4402636,.4388233,-.8297949,-.8296624,-1.027865,-1.027701,-1.02989,-1.029308,-.8280618,-.8203816,-.8236585,-.8513205,2.527878,5.66,.49,.415,1.69099,.0001,.0448,.0837,.0325,-.004632,8.3e-06,.010703,,-.179498,-.186025,.006712,,.0185,1.37,-.01754,-1.782472,1,,,,1933m2,-.1726118,-.2692354,-.4751314,-.205896,-.1966894,8.33e-06,-.1966978,-.1785543,-.1785626,-2.446774,-2.650652,-2.612901,.1661269,.0324,.0512,.0389,-4.537224,-.1795063,.0000305,.0055272,.0001637,.0127934,,.1657696,.00498295,.01925243,.01423149
1933,3,.0382267,.0382251,.0313559,.0313546,.5166325,.0382072,.0381363,.0381637,.0526888,.0526838,.6772887,.6772751,.6134087,.6133967,.7951509,.7951134,.6771165,.6764878,.6767303,-.3896576,-.3896777,-.4887238,-.4887434,-.2292233,-.2292705,-.389912,-.3908409,-.3904825,-.6604235,3.438773,5.85,.485,.4175,1.47653,.0134,.0468,.0891,.0321,-.020821,.001117,.0302,,.040094,.034324,-.060007,,.0198,1.44,0,-1.786186,1,,,,1933m3,-.0910745,.1228152,.057881,-.0649342,.0399029,.001116,.0387868,.0407097,.039593,-2.490048,-2.45703,-2.639912,.1498644,.0187,.057,.0423,-3.499911,.0389773,.0000403,.0063504,.0040418,.0635748,,-2.866324,.00628367,.02127048,.01543688
1933,4,.0293339,.0293266,.0235941,.0235873,.5436487,.0292393,.0288431,.0290078,.0363049,.0362844,.5933011,.5932273,.5320992,.5320227,.6600448,.6598579,.592344,.5883172,.5899945,-.5220532,-.5221776,-.6309254,-.6310691,-.4154475,-.4157308,-.5236678,-.5304891,-.5276421,-.6094519,3.164771,8.32,.48,.42,1.11902,.0045,.0478,.0912,.0325,.002958,.000375,.023529,,.416529,.41445,.070931,,.0264,2.11,-.00893,-1.915316,0,,,,1933m4,-.0314105,-.0377313,-.1082281,-.0704968,.3570167,.0003749,.3566418,.4290598,.4286848,-2.852631,-2.500411,-2.986163,.1335314,.028,.0587,.0434,-3.749539,.416154,.0000316,.0056253,.0083819,.0915526,,3.084249,.00609168,.02151842,.01323391
1933,5,.0122359,.0122328,.0111166,.0111129,.4012636,.0121956,.0120316,.0120988,.0205176,.0205083,.3831854,.3831365,.3652388,.3651783,.496197,.4960842,.3825543,.3799724,.381033,-.9592364,-.959364,-1.007204,-1.007369,-.7007822,-.7010096,-.9608847,-.9676567,-.9648693,-.9131367,2.25999,9.64,.475,.4225,.928385,.0029,.0463,.0774,.0308,-.001188,.000242,.011051,,.175579,.170946,.165559,,.023,1.79,.01802,-1.985777,0,,,,1933m5,.0323417,.4307521,.9850305,.5542784,.1513567,.0002416,.151115,.1634115,.1631699,-3.010362,-2.863103,-3.127487,.1171253,.0279,.0466,.0311,-4.50524,.1753373,.0004433,.0210541,.0171464,.1309444,,7.384688,.00388844,.0142691,.01221949
1933,6,.0201142,.0201116,.0182944,.0182919,.4747229,.0200806,.0199453,.0200005,.0154706,.0154634,.4912941,.4912623,.4685437,.4685118,.4308687,.430768,.4908842,.4892279,.489904,-.7107123,-.710777,-.758126,-.7581939,-.841952,-.8421857,-.7115471,-.7149268,-.7135459,-.7450241,2.774328,10.91,.47,.425,.833503,.0007,.0446,.0707,.0306,.002271,.000058,.018306,,.138818,.135482,.153407,,.0211,1.62,.0354,-2.02011,0,,,,1933m6,.1342671,.0616778,.2534015,.1917237,.1273422,.0000583,.1272839,.1358056,.1357473,-3.144702,-3.020944,-3.245346,.1006435,.0299,.0401,.0261,-4.000517,.1387597,.0007603,.0275727,.009208,.0959584,,6.832431,.00297611,.00810981,.01086064
1933,7,.0334203,.0334218,.0314069,.0314086,.5659963,.0334394,.0335305,.0334904,.0588004,.0588042,.6332804,.633294,.6139079,.6139244,.8400025,.8400303,.6334611,.6343235,.6339436,-.456842,-.4568205,-.4879104,-.4878835,-.1743504,-.1743173,-.4565567,-.4551961,-.4557953,-.5691677,3.29973,9.95,.465,.4275,.901179,.0019,.0436,.0662,.0309,.005033,.000158,.03144,,-.084614,-.085368,.093608,,.018,1.31,.05128,-2.003475,0,,,,1933m7,.4004304,-.0202103,.2112601,.2314705,-.0882203,.0001583,-.0883787,-.0844409,-.0845992,-3.06329,-3.155398,-3.147373,.0840831,.029,.0353,.0226,-3.459675,-.0847723,.0012728,.0356763,.0008143,.0285356,,4.114822,.0022115,.00578074,.01051735
1933,8,.0121432,.0121406,.0100974,.0100949,.3731315,.01211,.0119774,.0120312,.0099413,.0099342,.3817304,.3816898,.348093,.3480503,.3453923,.345269,.3812083,.3791157,.3799663,-.9630406,-.9631469,-1.055286,-1.055408,-1.063074,-1.063432,-.9644092,-.9699139,-.9676726,-.9858244,2.252117,11.09,.46,.43,.79875,.0001,.043,.0677,.0308,.00428,8.3e-06,.010065,,.124777,.121317,-.040545,,.0198,1.49,.02439,-2.04176,0,,,,1933m8,.128867,.0540967,.1174891,.0633924,.1119219,8.33e-06,.1119136,.1184255,.1184172,-3.182573,-3.074101,-3.250014,.0674413,.0307,.0369,.0247,-4.598675,.1247687,4.59e-06,.0021433,.0058884,.076736,,-1.981859,.00280648,.00581032,.01069443
1933,9,.0143093,.0143117,.0117836,.0117857,.3894929,.0143408,.0144852,.0144227,.0109453,.010953,.4143815,.4144162,.3760361,.3760697,.3624132,.3625403,.4148372,.4169202,.4160192,-.8809682,-.8808846,-.9780702,-.9779807,-1.01497,-1.01462,-.879869,-.8748605,-.8770238,-.9429097,2.421972,9.83,.455,.4325,.867997,.0004,.0436,.0727,.0308,.001845,.000033,.0118,,-.118072,-.120981,-.056345,,.0169,1.21,.03175,-2.015606,0,,,,1933m9,0,.0279518,-.0166712,-.0446231,-.1167551,.0000333,-.1167884,-.1101969,-.1102302,-3.072897,-3.193502,-3.123612,.0507151,.0304,.0419,.0291,-4.439641,-.1181053,.0001417,.0119046,.001563,.0395344,,-2.699902,.00213753,.00622136,.01022911
1933,10,.0280488,.0280503,.021378,.0213795,.594077,.0280694,.0281667,.028124,.0213215,.0213256,.5801597,.5801758,.5064943,.5065118,.5058243,.5058724,.5803728,.581378,.5809374,-.544452,-.5444242,-.6802421,-.6802077,-.6815659,-.6814709,-.5440847,-.542354,-.5431123,-.5207463,3.118415,8.96,.45,.435,.927858,.0009,.0434,.0749,.0315,.00609,.000075,.021372,,-.090087,-.091072,-.049739,,.0164,1.16,.00769,-1.990499,0,,,,1933m10,0,-.103897,.0490702,.1529672,-.0884922,.000075,-.0885672,-.0846897,-.0847647,-2.991278,-3.083947,-3.025179,.0339015,.0306,.0434,.0315,-3.845667,-.090162,.0001178,.0108537,.0010174,.0318975,,-2.399687,.00291139,.01066372,.01068105
1933,11,.0097309,.0097287,.0078147,.0078127,.3357507,.0097027,.009591,.0096361,.0075618,.007556,.3417173,.3416787,.3062285,.3061893,.3012328,.3011173,.3412213,.3392518,.3400485,-1.073772,-1.073884,-1.183424,-1.183552,-1.199872,-1.200256,-1.075224,-1.081013,-1.078667,-1.091386,2.022951,9.88,.445,.4375,.833503,.0022,.0454,.0798,.0327,.008113,.000183,.007779,,.10915,.102712,-.057598,,.0151,1.03,0,-2.011611,0,,,,1933m11,0,-.1648513,-.260183,-.0953317,.1014886,.0001833,.1013053,.1068173,.106634,-3.100194,-3.002451,-3.117191,.0169976,.0305,.0471,.0344,-4.856326,.1089667,.0000292,.0054023,.0010591,.0325431,,-2.756845,.00350893,.01351994,.01119081
1933,12,.0056723,.0056717,.0050808,.0050804,.2529924,.005665,.0056427,.0056503,.0053162,.0053148,.2608985,.260885,.2469213,.2469109,.2525764,.2525412,.2607304,.260215,.260391,-1.343624,-1.343676,-1.398685,-1.398728,-1.376041,-1.376181,-1.344268,-1.346247,-1.345571,-1.374396,1.464473,10.1,.44,.44,.829026,.0029,.045,.0775,.0336,.012753,.000242,.005065,,.028146,.025901,.005556,,.016,1.12,.00763,-2.059886,0,,,,1933m12,-.0590958,-.127482,.3559518,.4834338,.0256467,.0002416,.0254051,.0259784,.0257368,-3.133516,-3.111493,-3.133516,0,.0307,.0439,.0325,-5.285375,.0279043,.0000548,.0074041,.0002969,.0172316,,.1132343,.00290658,.01651448,.01077276
